0,0,138,139,0,0,92,0,0,0,0,317,318,318,318,318,86,87,0,0,0,0,86,87,318,318,318,315,316,0,0,0,0,94,0,0,138,139,0,0,
0,0,0,0,0,0,92,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,94,0,0,0,0,0,0,
0,0,0,0,0,0,92,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,94,0,0,0,0,0,0,
0,0,0,0,0,0,92,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,94,0,0,0,0,0,0,
0,0,0,0,0,0,92,0,0,0,0,290,0,0,0,1,2,3,4,3,4,3,4,5,6,0,0,0,290,0,0,0,0,96,0,0,0,0,0,0,
112,113,0,0,112,113,101,0,0,0,112,113,0,0,0,27,28,29,29,29,29,29,29,31,32,0,0,0,112,113,0,0,0,126,112,113,0,0,112,113,
138,139,0,0,138,139,0,0,0,0,138,139,0,0,0,27,28,30,29,0,0,29,30,31,32,0,0,0,138,139,0,0,0,0,138,139,0,0,138,139,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,30,29,0,0,29,30,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,30,29,0,0,29,29,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,30,29,0,0,29,29,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,113,0,0,112,113,0,0,0,0,112,113,0,0,0,27,28,30,29,29,29,29,29,31,32,0,0,0,112,113,0,0,0,0,112,113,0,0,112,113,
138,139,0,0,138,139,99,0,0,0,138,139,0,0,0,53,54,55,56,55,56,55,56,57,58,0,0,0,138,139,0,0,0,100,138,139,0,0,138,139,
0,0,0,0,0,0,92,0,0,0,0,266,0,0,0,79,80,81,82,81,82,81,82,83,84,0,0,0,266,0,0,0,0,94,0,0,0,0,0,0,
0,0,0,0,0,0,92,0,0,0,0,343,0,0,0,105,106,107,108,107,108,107,108,109,110,0,0,0,264,0,0,0,0,94,0,0,0,0,0,0,
0,0,0,0,0,0,92,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,94,0,0,0,0,0,0,
0,0,0,0,0,0,92,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,94,0,0,0,0,0,0,
0,0,112,113,0,0,92,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,94,0,0,112,113,0,0,
0,0,138,139,0,0,92,0,0,0,0,288,341,341,341,289,60,61,0,0,0,0,60,61,291,341,341,341,292,0,0,0,0,94,0,0,138,139,0,0,
0,0,112,113,0,0,92,0,0,0,0,0,0,0,0,0,86,87,0,0,0,0,86,87,0,0,0,0,0,0,0,0,0,94,0,0,112,113,0,0,
0,0,138,139,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,138,139,0,0,
0,0,112,113,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,112,113,0,0,
0,0,138,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,138,139,0,0,
0,0,0,0,0,0,144,67,67,67,67,67,67,67,67,67,67,71,0,0,0,0,73,67,67,67,67,67,67,67,67,67,67,146,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,112,113,112,113,0,0,0,40,41,41,41,42,0,0,0,0,40,41,41,41,42,0,0,0,112,113,112,113,0,0,0,0,0,0,
0,0,0,0,0,0,138,139,138,139,0,0,0,118,119,171,171,120,0,0,0,0,118,171,119,171,120,0,0,0,138,139,138,139,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
</layer>
<layer name=mask>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,46,0,0,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,40,41,41,41,41,41,41,41,41,41,41,71,0,0,0,0,73,41,41,41,41,41,41,41,41,41,41,42,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,38,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,38,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,38,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,64,64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,90,90,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,46,0,0,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,118,41,170,170,170,170,170,170,170,170,170,71,0,0,0,0,73,170,170,170,170,170,170,170,170,170,170,120,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
</layer>
